filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
2201_1007_6m.png,5265135,{},134,44,"{""name"":""rect"",""x"":2640,""y"":167,""width"":26,""height"":59}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,45,"{""name"":""rect"",""x"":2676,""y"":183,""width"":17,""height"":32}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,46,"{""name"":""rect"",""x"":2759,""y"":179,""width"":53,""height"":47}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,47,"{""name"":""rect"",""x"":2824,""y"":180,""width"":39,""height"":36}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,48,"{""name"":""rect"",""x"":2872,""y"":178,""width"":22,""height"":18}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,49,"{""name"":""rect"",""x"":2924,""y"":177,""width"":52,""height"":29}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,50,"{""name"":""rect"",""x"":2967,""y"":188,""width"":58,""height"":26}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,51,"{""name"":""rect"",""x"":2912,""y"":195,""width"":43,""height"":24}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,52,"{""name"":""rect"",""x"":3038,""y"":199,""width"":27,""height"":25}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,53,"{""name"":""rect"",""x"":3081,""y"":179,""width"":23,""height"":54}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,54,"{""name"":""rect"",""x"":3098,""y"":189,""width"":57,""height"":29}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,55,"{""name"":""rect"",""x"":3194,""y"":188,""width"":39,""height"":50}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,56,"{""name"":""rect"",""x"":3173,""y"":190,""width"":22,""height"":49}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,57,"{""name"":""rect"",""x"":3153,""y"":195,""width"":20,""height"":35}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,58,"{""name"":""rect"",""x"":3240,""y"":182,""width"":31,""height"":61}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,59,"{""name"":""rect"",""x"":3268,""y"":189,""width"":31,""height"":45}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,60,"{""name"":""rect"",""x"":3288,""y"":178,""width"":44,""height"":58}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,61,"{""name"":""rect"",""x"":3331,""y"":184,""width"":40,""height"":48}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,62,"{""name"":""rect"",""x"":3376,""y"":175,""width"":31,""height"":37}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,63,"{""name"":""rect"",""x"":3369,""y"":198,""width"":45,""height"":40}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,64,"{""name"":""rect"",""x"":3529,""y"":207,""width"":15,""height"":21}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,65,"{""name"":""rect"",""x"":3560,""y"":202,""width"":32,""height"":38}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,66,"{""name"":""rect"",""x"":3619,""y"":192,""width"":44,""height"":44}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,67,"{""name"":""rect"",""x"":3660,""y"":164,""width"":30,""height"":31}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,68,"{""name"":""rect"",""x"":3693,""y"":206,""width"":50,""height"":40}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,69,"{""name"":""rect"",""x"":3710,""y"":193,""width"":53,""height"":40}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,70,"{""name"":""rect"",""x"":3761,""y"":210,""width"":37,""height"":48}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,71,"{""name"":""rect"",""x"":3654,""y"":498,""width"":32,""height"":23}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,72,"{""name"":""rect"",""x"":3638,""y"":497,""width"":32,""height"":33}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,73,"{""name"":""rect"",""x"":3603,""y"":496,""width"":46,""height"":51}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,74,"{""name"":""rect"",""x"":3478,""y"":503,""width"":17,""height"":26}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,75,"{""name"":""rect"",""x"":3458,""y"":506,""width"":20,""height"":28}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,76,"{""name"":""rect"",""x"":3417,""y"":474,""width"":33,""height"":63}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,77,"{""name"":""rect"",""x"":3386,""y"":496,""width"":53,""height"":34}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,78,"{""name"":""rect"",""x"":3322,""y"":488,""width"":31,""height"":56}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,79,"{""name"":""rect"",""x"":3272,""y"":494,""width"":57,""height"":36}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,80,"{""name"":""rect"",""x"":3207,""y"":503,""width"":51,""height"":38}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,81,"{""name"":""rect"",""x"":3173,""y"":494,""width"":44,""height"":32}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,82,"{""name"":""rect"",""x"":3128,""y"":494,""width"":48,""height"":45}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,83,"{""name"":""rect"",""x"":3106,""y"":497,""width"":40,""height"":23}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,84,"{""name"":""rect"",""x"":3040,""y"":483,""width"":42,""height"":50}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,85,"{""name"":""rect"",""x"":2956,""y"":483,""width"":36,""height"":47}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,86,"{""name"":""rect"",""x"":2897,""y"":486,""width"":51,""height"":33}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,87,"{""name"":""rect"",""x"":2826,""y"":481,""width"":50,""height"":45}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,88,"{""name"":""rect"",""x"":2738,""y"":481,""width"":32,""height"":36}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,89,"{""name"":""rect"",""x"":2687,""y"":499,""width"":20,""height"":19}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,90,"{""name"":""rect"",""x"":2609,""y"":490,""width"":34,""height"":41}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,91,"{""name"":""rect"",""x"":2487,""y"":460,""width"":36,""height"":44}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,92,"{""name"":""rect"",""x"":2288,""y"":478,""width"":40,""height"":20}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,93,"{""name"":""rect"",""x"":2235,""y"":481,""width"":39,""height"":33}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,94,"{""name"":""rect"",""x"":2198,""y"":476,""width"":36,""height"":34}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,95,"{""name"":""rect"",""x"":2151,""y"":478,""width"":39,""height"":33}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,96,"{""name"":""rect"",""x"":2126,""y"":469,""width"":29,""height"":54}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,97,"{""name"":""rect"",""x"":2093,""y"":473,""width"":28,""height"":44}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,98,"{""name"":""rect"",""x"":2032,""y"":460,""width"":40,""height"":37}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,99,"{""name"":""rect"",""x"":2017,""y"":477,""width"":25,""height"":30}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,100,"{""name"":""rect"",""x"":1938,""y"":456,""width"":40,""height"":32}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,101,"{""name"":""rect"",""x"":1828,""y"":471,""width"":25,""height"":23}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,102,"{""name"":""rect"",""x"":1766,""y"":455,""width"":49,""height"":39}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,103,"{""name"":""rect"",""x"":1723,""y"":460,""width"":40,""height"":34}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,104,"{""name"":""rect"",""x"":1673,""y"":439,""width"":27,""height"":59}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,105,"{""name"":""rect"",""x"":1596,""y"":447,""width"":33,""height"":59}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,106,"{""name"":""rect"",""x"":1555,""y"":447,""width"":37,""height"":53}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,107,"{""name"":""rect"",""x"":1457,""y"":457,""width"":61,""height"":36}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,108,"{""name"":""rect"",""x"":1423,""y"":456,""width"":24,""height"":52}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,109,"{""name"":""rect"",""x"":1390,""y"":452,""width"":36,""height"":46}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,110,"{""name"":""rect"",""x"":1337,""y"":451,""width"":40,""height"":40}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,111,"{""name"":""rect"",""x"":1322,""y"":464,""width"":24,""height"":41}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,112,"{""name"":""rect"",""x"":1158,""y"":442,""width"":41,""height"":59}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,113,"{""name"":""rect"",""x"":1077,""y"":448,""width"":40,""height"":34}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,114,"{""name"":""rect"",""x"":967,""y"":443,""width"":36,""height"":32}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,115,"{""name"":""rect"",""x"":922,""y"":447,""width"":37,""height"":36}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,116,"{""name"":""rect"",""x"":799,""y"":436,""width"":45,""height"":35}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,117,"{""name"":""rect"",""x"":727,""y"":452,""width"":16,""height"":23}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,118,"{""name"":""rect"",""x"":685,""y"":436,""width"":34,""height"":34}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,119,"{""name"":""rect"",""x"":630,""y"":421,""width"":39,""height"":51}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,120,"{""name"":""rect"",""x"":603,""y"":435,""width"":42,""height"":40}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,121,"{""name"":""rect"",""x"":575,""y"":430,""width"":32,""height"":46}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,122,"{""name"":""rect"",""x"":540,""y"":434,""width"":19,""height"":35}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,123,"{""name"":""rect"",""x"":452,""y"":435,""width"":28,""height"":45}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,124,"{""name"":""rect"",""x"":421,""y"":426,""width"":22,""height"":49}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,125,"{""name"":""rect"",""x"":384,""y"":425,""width"":35,""height"":56}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,126,"{""name"":""rect"",""x"":338,""y"":441,""width"":35,""height"":38}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,127,"{""name"":""rect"",""x"":274,""y"":430,""width"":56,""height"":40}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,128,"{""name"":""rect"",""x"":195,""y"":434,""width"":45,""height"":27}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,129,"{""name"":""rect"",""x"":174,""y"":435,""width"":23,""height"":36}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,130,"{""name"":""rect"",""x"":119,""y"":430,""width"":26,""height"":37}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,131,"{""name"":""rect"",""x"":83,""y"":416,""width"":28,""height"":61}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,132,"{""name"":""rect"",""x"":62,""y"":424,""width"":23,""height"":28}","{""bean_1"":{""1_plant"":true}}"
2201_1007_6m.png,5265135,{},134,133,"{""name"":""rect"",""x"":5,""y"":432,""width"":45,""height"":23}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,0,"{""name"":""rect"",""x"":40,""y"":119,""width"":20,""height"":37}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,1,"{""name"":""rect"",""x"":61,""y"":112,""width"":23,""height"":38}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,2,"{""name"":""rect"",""x"":91,""y"":115,""width"":25,""height"":39}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,3,"{""name"":""rect"",""x"":127,""y"":121,""width"":24,""height"":29}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,4,"{""name"":""rect"",""x"":171,""y"":117,""width"":30,""height"":27}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,5,"{""name"":""rect"",""x"":222,""y"":113,""width"":22,""height"":40}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,6,"{""name"":""rect"",""x"":277,""y"":107,""width"":32,""height"":32}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,7,"{""name"":""rect"",""x"":336,""y"":121,""width"":43,""height"":29}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,8,"{""name"":""rect"",""x"":387,""y"":124,""width"":14,""height"":33}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,9,"{""name"":""rect"",""x"":399,""y"":117,""width"":32,""height"":31}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,10,"{""name"":""rect"",""x"":438,""y"":124,""width"":29,""height"":39}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,11,"{""name"":""rect"",""x"":503,""y"":120,""width"":41,""height"":38}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,12,"{""name"":""rect"",""x"":555,""y"":115,""width"":22,""height"":25}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,13,"{""name"":""rect"",""x"":606,""y"":147,""width"":40,""height"":26}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,14,"{""name"":""rect"",""x"":697,""y"":137,""width"":21,""height"":27}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,15,"{""name"":""rect"",""x"":723,""y"":127,""width"":33,""height"":24}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,16,"{""name"":""rect"",""x"":762,""y"":133,""width"":25,""height"":30}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,17,"{""name"":""rect"",""x"":861,""y"":143,""width"":29,""height"":35}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,18,"{""name"":""rect"",""x"":880,""y"":132,""width"":36,""height"":36}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,19,"{""name"":""rect"",""x"":935,""y"":138,""width"":25,""height"":34}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,20,"{""name"":""rect"",""x"":994,""y"":137,""width"":29,""height"":26}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,21,"{""name"":""rect"",""x"":1034,""y"":144,""width"":19,""height"":34}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,22,"{""name"":""rect"",""x"":1055,""y"":146,""width"":27,""height"":25}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,23,"{""name"":""rect"",""x"":1078,""y"":136,""width"":44,""height"":21}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,24,"{""name"":""rect"",""x"":1087,""y"":154,""width"":44,""height"":18}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,25,"{""name"":""rect"",""x"":1194,""y"":137,""width"":24,""height"":41}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,26,"{""name"":""rect"",""x"":1285,""y"":140,""width"":27,""height"":27}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,27,"{""name"":""rect"",""x"":1338,""y"":130,""width"":21,""height"":36}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,28,"{""name"":""rect"",""x"":1307,""y"":144,""width"":29,""height"":25}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,29,"{""name"":""rect"",""x"":1441,""y"":152,""width"":24,""height"":25}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,30,"{""name"":""rect"",""x"":1484,""y"":135,""width"":25,""height"":39}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,31,"{""name"":""rect"",""x"":1540,""y"":151,""width"":16,""height"":35}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,32,"{""name"":""rect"",""x"":1554,""y"":155,""width"":28,""height"":24}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,33,"{""name"":""rect"",""x"":1656,""y"":151,""width"":39,""height"":27}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,34,"{""name"":""rect"",""x"":1711,""y"":155,""width"":18,""height"":25}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,35,"{""name"":""rect"",""x"":1742,""y"":176,""width"":14,""height"":27}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,36,"{""name"":""rect"",""x"":1778,""y"":142,""width"":19,""height"":36}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,37,"{""name"":""rect"",""x"":1792,""y"":146,""width"":29,""height"":27}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,38,"{""name"":""rect"",""x"":1829,""y"":165,""width"":29,""height"":27}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,39,"{""name"":""rect"",""x"":1902,""y"":169,""width"":22,""height"":27}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,40,"{""name"":""rect"",""x"":1928,""y"":158,""width"":27,""height"":32}","{""bean_1"":{""1_plant"":true}}"
2201_1008_6m.png,5533368,{},139,41,"{""name"":""rect"",""x"":1977,""y"":152,""width"":29,""height"":36}","{""bean_1"":{""1_plant"":true}}"
